almaMmsId	rpbId	hbzId	zdbId
990143034050206441	RPB036t100266	HT014571628	2211470-1
990159107920206441	RPB036t100312	HT015202877	2373020-1
990107590020206441	RPB036t100313	HT012606449	1333470-0
990178575680206441	RPB036t100319	HT016240059	
990056969100206441	RPB036t100482	HT006130455	
990175607410206441	RPB036t100851	HT015981790	2500706-3
990104955550206441	RPB036t100877	HT012343002	914558-8
990131167030206441	RPB036t100886	HT014055270	2147328-6
990131167060206441	RPB036t100887	HT014055273	2147331-6
990131167120206441	RPB036t100888	HT014055279	2147337-7
990180835380206441	RPB036t100889	HT016389756	2556191-1
990187927470206441	RPB036t100971	HT016902324	2618535-0
990180976210206441	RPB036t100978	HT016403908	
990180429530206441	RPB036t101119	HT016349382	2552061-1
990179422230206441	RPB036t101133	HT016306335	2546545-4
990202131320206441	RPB036t101142	HT018098451	
990183912890206441	RPB036t101328	HT016688194	
990048885460206441	RPB036t101341	HT003705962	
990182145070206441	RPB036t101512	HT016515353	2572702-3
990206193350206441	RPB036t101560	HT018480148	
990155400410206441	RPB036t101608	HT014948027	2263991-3
990049909810206441	RPB036t101646	HT006586089	
990182517390206441	RPB036t110181	HT016552029	2576809-8
990181704620206441	RPB036t110182	HT016473387	2566971-0
990178743880206441	RPB036t110183	HT016256931	2539382-0
990183044870206441	RPB036t110193	HT016603408	2581039-X
990183056190206441	RPB036t110194	HT016604540	2582222-6
990183044540206441	RPB036t110195	HT016603375	2581006-6
990180239010206441	RPB036t110196	HT016330526	2549686-4
990178963350206441	RPB036t110197	HT016278933	2543223-0
990154140630206441	RPB036t110198	HT014826173	2247520-5
990172177040206441	RPB036t110199	HT015775395	2469535-X
990164701860206441	RPB036t110200	HT015427674	2407600-4
990164637190206441	RPB036t110201	HT015421144	2406803-2
990157083050206441	RPB036t110202	HT015086768	2298416-1
990176035090206441	RPB036t110203	HT016024230	2508943-2
990183050250206441	RPB036t110204	HT016603946	2581657-3
990181619740206441	RPB036t110205	HT016466173	2566542-X
990179411920206441	RPB036t110206	HT016305304	2545515-1
990178743800206441	RPB036t110211	HT016256923	2539374-1
990171227960206441	RPB036t110212	HT015680007	2452314-8
990183046650206441	RPB036t110213	HT016603586	2581255-5
990179052190206441	RPB036t110214	HT016287912	2543329-5
990153875320206441	RPB036t110215	HT014799391	2243265-6
990178528360206441	RPB036t110216	HT016235309	2537759-0
990151505450206441	RPB036t110217	HT014771640	2240136-2
990175049680206441	RPB036t110218	HT015962364	2498755-4
990173496680206441	RPB036t110219	HT015834328	2478578-7
990118004770206441	RPB036t110220	HT013476519	2090349-2
990156120720206441	RPB036t110221	HT015020794	2273561-6
990156120740206441	RPB036t110222	HT015020796	2273563-X
990173882560206441	RPB036t110223	HT015872244	2485314-8
990174046700206441	RPB036t110224	HT015888366	2488038-3
990174139950206441	RPB036t110225	HT015897806	2489012-1
990167076060206441	RPB036t110226	HT015578170	2432409-7
990171917610206441	RPB036t110227	HT015749109	2465221-0
990182323390206441	RPB036t110235	HT016533177	2574603-0
990182600240206441	RPB036t110237	HT016560310	2576921-2
990177353090206441	RPB036t110242	HT016129563	2523809-7
990177778970206441	RPB036t110243	HT016167024	2528712-6
990173171950206441	RPB036t110246	HT015801693	2473200-X
990181807520206441	RPB036t110247	HT016482373	2568971-X
990181808150206441	RPB036t110248	HT016482436	2569038-3
990174138750206441	RPB036t110251	HT015897686	2488883-7
990171998720206441	RPB036t110252	HT015757332	2466550-2
990171996630206441	RPB036t110253	HT015757123	2466321-9
990164637350206441	RPB036t110254	HT015421160	2406825-1
990164637300206441	RPB036t110255	HT015421155	2406817-2
990164946080206441	RPB036t110256	HT015452363	2412276-2
990178337400206441	RPB036t110261	HT016217030	2535210-6
990175754580206441	RPB036t110262	HT015996352	2503763-8
990178337040206441	RPB036t110263	HT016216994	2535168-0
990175045990206441	RPB036t110264	HT015961995	2498335-4
990178755210206441	RPB036t110265	HT016258064	2540672-3
990178755230206441	RPB036t110266	HT016258066	2540674-7
990176111040206441	RPB036t110267	HT016031958	2510065-8
990176441970206441	RPB036t110269	HT016039840	2511516-9
990144414310206441	RPB036t110270	HT014647487	2222073-2
990180420890206441	RPB036t110273	HT016348518	2551081-2
990181160000206441	RPB036t110276	HT016422300	2560716-9
990177778760206441	RPB036t110278	HT016167003	2528687-0
990156396320206441	RPB036t110279	HT015045780	2277860-3
990180510490206441	RPB036t110280	HT016357517	2553525-0
990156396280206441	RPB036t110281	HT015045776	2277856-1
990176509770206441	RPB036t110325	HT016046715	2512157-1
990182326390206441	RPB036t110326	HT016533477	2574985-7
990181800660206441	RPB036t110327	HT016481687	2568133-3
990181800620206441	RPB036t110328	HT016481683	2568129-1
990181054580206441	RPB036t110329	HT016411777	2559050-9
990178133190206441	RPB036t110330	HT016196798	2531877-9
990175617580206441	RPB036t110331	HT015982807	2501732-9
990183832440206441	RPB036t110334	HT016680717	2590945-9
990174041790206441	RPB036t110336	HT015887875	2487484-X
990183924490206441	RPB036t110337	HT016689342	2591259-8
990183924620206441	RPB036t110338	HT016689355	2591272-0
990183425450206441	RPB036t110339	HT016640614	2586772-6
990183423440206441	RPB036t110340	HT016640413	2586560-2
990183351460206441	RPB036t110341	HT016633397	2585631-5
990183512690206441	RPB036t110342	HT016649330	2586915-2
990183723950206441	RPB036t110343	HT016669889	2588993-X
990183424700206441	RPB036t110344	HT016640539	2586695-3
990177686370206441	RPB036t110349	HT016157647	2527604-9
990183254680206441	RPB036t110350	HT016623725	2584156-7
990182854920206441	RPB036t110351	HT016584377	2579258-1
990182854740206441	RPB036t110352	HT016584359	2579240-4
990183045510206441	RPB036t110353	HT016603472	2581109-5
990182854590206441	RPB036t110354	HT016584344	2579224-6
990182952160206441	RPB036t110355	HT016594142	2580153-3
990183828900206441	RPB036t110356	HT016680363	2590566-1
990136106310206441	RPB036t110399	HT014394585	2190044-9
990144953640206441	RPB036t110400	TT001440130	
990055002950206441	RPB036t110401	HT006932844	400423-1
990056553810206441	RPB036t110435	HT008952324	989057-9
990109403840206441	RPB036t110454	HT012788623	2010807-2
990109403410206441	RPB036t110456	HT012788577	2010799-7
990181802520206441	RPB036t110654	HT016481873	2568403-6
990173329760206441	RPB036t110840	HT015817409	2475232-0
990184340450206441	RPB036t110870	HT016728384	2595919-0
990184428500206441	RPB036t110871	HT016737175	2597976-0
990183346250206441	RPB036t110872	HT016632876	2585042-8
990174272370206441	RPB036t110873	HT015911199	2490540-9
990107037400206441	RPB036t110874	HT012551187	1247874-X
990187314810206441	RPB036t110875	HT016841719	2611040-4
990187320380206441	RPB036t110876	HT016842276	2611647-9
990187319950206441	RPB036t110877	HT016842233	2611604-2
990187028520206441	RPB036t110878	HT016814337	2606694-4
990187320230206441	RPB036t110879	HT016842261	2611632-7
990105969720206441	RPB036t110881	HT012444419	1104990-X
990184244140206441	RPB036t110882	HT016719376	2594874-X
990182700970206441	RPB036t110883	HT016569482	2578172-8
990188006520206441	RPB036t110922	HT016910274	2619217-2
990187505330206441	RPB036t110923	HT016860802	2613368-4
990187930810206441	RPB036t110924	HT016902658	2618886-7
990187924760206441	RPB036t110925	HT016902053	2618241-5
990180507320206441	RPB036t111028	HT016357200	2553191-8
990170618070206441	RPB036t111071	HT015618402	2439129-3
990188421920206441	RPB036t111072	HT016949443	2624594-2
990188254520206441	RPB036t111073	HT016934304	2622763-0
990188339740206441	RPB036t111074	HT016942023	2623828-7
990184419340206441	RPB036t111165	HT016736259	2596980-8
990184518720206441	RPB036t111193	HT016746231	2599091-3
990104975640206441	RPB036t111194	HT012345011	917160-5
990182144400206441	RPB036t111195	HT016515286	2572630-4
990182954130206441	RPB036t111196	HT016594339	2580396-7
990188497640206441	RPB036t111323	HT016956851	2625766-X
990184419540206441	RPB036t111340	HT016736279	2597000-8
990171154760206441	RPB036t111343	HT015672839	2450399-X
990203404980206441	RPB036t111594	HT018218264	2764344-X
990048748300206441	RPB107t01159591	HT003373669	
990188587600206441	RPB036t120150	HT016965877	2627567-3
990190181020206441	RPB036t120152	HT017113319	2646196-1
990189770260206441	RPB036t120160	HT017073876	2641262-7
990187926720206441	RPB036t120161	HT016902249	2618457-6
990190438270206441	RPB036t120162	HT017138202	2645636-9
990143033980206441	RPB036t120216	HT014571621	2211462-2
990165194550206441	RPB036t120219	HT015475231	2415608-5
990189842000206441	RPB036t120345	HT017081026	2641987-7
990197574290206441	RPB036t120379	HT017710485	
990184512740206441	RPB036t120463	HT016745633	2598436-6
990181151860206441	RPB036t120464	HT016421486	2559776-0
990171306380206441	RPB036t120474	HT015687482	2454101-1
990164937780206441	RPB036t120481	HT015451533	2411277-X
990194484500206441	RPB036t120528	HT017533630	2701501-4
990191891250206441	RPB036t120888	HT017281270	2666618-2
990191568400206441	RPB036t121129	HT017248490	2664483-6
990190872500206441	RPB036t121130	HT017179985	2655889-0
990189775830206441	RPB036t121132	HT017074433	2641855-1
990191888840206441	RPB036t121133	HT017281029	2666351-X
990189842130206441	RPB036t121141	HT017081039	2642001-6
990191408410206441	RPB036t121146	HT017232766	2659892-9
990189932480206441	RPB036t121151	HT017088958	2643295-X
990190006820206441	RPB036t121182	HT017096112	
990191996560206441	RPB036t121307	HT017290564	2668126-2
990191669980206441	RPB036t121308	HT017258174	2666217-6
990183565170206441	RPB036t121385	HT016654590	
990183565170206441	RPB036t121385	HT016654590	
990103609160206441	RPB036t121480	HT012208363	538417-5
990192480100206441	RPB036t121489	HT017337727	2676438-6
990192512030206441	RPB036t121504	HT017340817	2676737-5
990192513900206441	RPB036t191860	HT017341004	2676935-9
990193499500206441	RPB036t121745	HT017438531	
990175588560206441	RPB036t121777	HT015979893	2499707-9
990181344360206441	RPB036t121928	HT016440172	2563123-8
990192877100206441	RPB036t122023	HT017376876	
990179472320206441	RPB036t122164	HT016311384	2547370-0
990191141260206441	RPB036t130122	HT017206233	
990160268650206441	RPB036t130172	HT015320255	
990174929560206441	RPB036t130228	HT015950202	2496843-2
990056413730206441	RPB036t130322	HT007618093	1391887-4
990116300900206441	RPB036t130343	HT013305385	2074522-9
990170595410206441	RPB036t130491	HT015616107	
990056746200206441	RPB036t990527	HT003162047	
990196271320206441	RPB036t130673	HT017630517	2714617-0
990165200530206441	RPB036t130830	HT015475829	2416310-7
990197273620206441	RPB036t130831	HT017688893	2721959-8
990194204880206441	RPB036t130864	HT017506188	2697594-4
990194518860206441	RPB036t130865	HT017537054	2702019-8
990204217550206441	RPB036t131002	HT018293271	2774146-1
990192421020206441	RPB036t131023	HT017331764	2675685-7
990192984020206441	RPB036t131026	HT017387598	2681874-7
990108333550206441	RPB036t131027	HT012680802	1431761-8
990193943860206441	RPB036t131028	HT017481221	2694266-5
990196924430206441	RPB036t131029	HT017655326	2717753-1
990192354390206441	RPB036t131030	HT017325514	2674849-6
990192436810206441	RPB036t131178	HT017333356	2675907-X
990141212710206441	RPB107t050558	TT001217037	
990191343950206441	RPB036t131379	HT017226247	
990195232750206441	RPB036t131611	HT017607448	2711172-6
990202187930206441	RPB036t131893	HT018103725	2745731-X
990196743590206441	RPB036t140060	HT017637626	2715627-8
990195352980206441	RPB036t140063	HT017619458	2712837-4
990192449090206441	RPB036t140079	HT017334598	2676116-6
990202867960206441	RPB036t140519	HT018167322	2756873-8
990193138500206441	RPB036t140525	HT017402968	2684299-3
990202228900206441	RPB036t140526	HT018106806	2745960-3
990202292170206441	RPB036t140527	HT018112928	2747119-6
990180421470206441	RPB036t140528	HT016348576	2551140-3
990180429460206441	RPB036t140670	HT016349375	2552054-4
990203261590206441	RPB036t140673	HT018204603	2762403-1
990203215910206441	RPB036t140961	HT018199986	2762090-6
990203586070206441	RPB036t140980	HT018234912	
990170623100206441	RPB036t141042	HT015618905	2439697-7
990204437330206441	RPB036t141092	HT018313189	2776065-0
990205058390206441	RPB036t141244	HT018372470	2783151-6
990204514160206441	RPB036t141308	HT018320862	2777127-1
990204791770206441	RPB036t221370	HT018347539	2780285-1
990120401540206441	RPB036t141314	HT013718734	2112623-9
990173088330206441	RPB036t141394	HT015793175	2472068-9
990205574810206441	RPB036t141506	HT018421785	2791470-7
990197655240206441	RPB036t141507	HT017714124	2725800-2
990203386970206441	RPB036t141552	HT018216516	2764170-3
990205795730206441	RPB036t141721	HT018443086	2797877-1
990205986270206441	RPB036t141723	HT018461301	2800003-1
990197275850206441	RPB036t141887	HT017689116	2722178-7
990194364370206441	RPB036t141928	HT017522166	2699773-3
990101960000206441	RPB036t141944	HT012043447	32045-6
990189686360206441	RPB036t141945	HT017065487	2640155-1
990206339380206441	RPB036t150022	HT018494546	
990206093820206441	RPB036t150060	HT018471491	2801053-X
990056247930206441	RPB036t150061	HT007193105	1304625-1
990189137250206441	RPB036t150066	HT017013056	2633891-9
990206524160206441	RPB036t150069	HT018510649	2806342-9
990206499480206441	RPB036t150165	HT018508869	2806178-0
990134380470206441	RPB036t150237	HT014308901	2180004-2
990206540900206441	RPB036t150406	HT018512333	2806508-6
990206807790206441	RPB036t150808	HT018538206	2809987-4
990208039880206441	RPB036t151004	HT018644822	2821652-0
990208081670206441	RPB036t151042	HT018649001	2822084-5
990208096230206441	RPB036t151061	HT018650458	2822223-4
990144917090206441	RPB036t151128	HT014698260	2229687-6
990202122730206441	RPB036t151180	HT018097584	2745017-X
990208316700206441	RPB036t151181	HT018672379	2824972-0
990208316980206441	RPB036t151182	HT018672407	2824983-5
990208317130206441	RPB036t151183	HT018672422	2825000-X
990208317250206441	RPB036t151184	HT018672434	2825003-5
990207384310206441	RPB036t151303	HT018594570	
990193245620206441	RPB036t151500	HT017413154	2685517-3
990208888760206441	RPB036t151566	HT018729334	2831694-0
990208888740206441	RPB036t151567	HT018729332	2831691-5
990204849990206441	RPB036t151813	HT018353303	2780985-7
990204849940206441	RPB036t151814	HT018353298	2780980-8
990204849560206441	RPB036t151815	HT018353260	2780945-6
990056488620206441	RPB036t151816	HT008272976	1419414-4
990208741730206441	RPB036t160004	HT018714845	2830112-2
990196271610206441	RPB036t160267	HT017630546	2714645-5
990193942730206441	RPB036t160442	HT017481108	2694155-7
990211571330206441	RPB036t160451	HT018986159	2857188-5
990218046380206441	RPB036t160469	HT019303010	2891939-7
990047835620206441	RPB107t01009503	HT001333698	
990212521470206441	RPB036t160765	HT019022978	2860742-9
990213702150206441	RPB036t161154	HT019108489	2869966-X
990214088060206441	RPB036t161393	HT019146982	2873697-7
990214064070206441	RPB036t161552	HT019144584	2873545-6
990119236250206441	RPB036t161694	HT013600780	2102891-6
990214489870206441	RPB036t161695	HT019186823	2877877-7
990219376930206441	RPB036t190518	HT019433720	2904179-X
990214618190206441	RPB036t170005	HT019199421	2879148-4
990175764640206441	RPB036t170008	HT015997358	2504895-8
990214640780206441	RPB036t170009	HT019201652	2879332-8
990214695300206441	RPB036t170058	HT019207003	2880032-1
990213769070206441	RPB036t170172	HT019115242	2870492-7
990214863180206441	RPB036t170174	HT019223401	2882043-5
990217659350206441	RPB036t170408	HT019264852	2887216-2
990217955220206441	RPB036t170646	HT019293994	2890891-0
990212521420206441	RPB036t170652	HT019022973	2860738-7
990217822600206441	RPB036t170723	HT019280926	2889352-9
990187314870206441	RPB036t170798	HT016841725	2611047-7
990218398920206441	RPB036t170892	HT019337128	2895129-3
990212827030206441	RPB036t170923	HT019053407	2864273-9
990219065690206441	RPB036t171291	HT019402735	2900875-X
990219512680206441	RPB036t171608	HT019447206	2905373-0
990227366320206441	RPB036t172011	HT019928703	
990217509170206441	RPB036t172012	HT019249918	2885306-4
990220108720206441	RPB036t172013	HT019504629	2911347-7
990220313800206441	RPB036t172033	HT019525256	2913237-X
990220313780206441	RPB036t172034	HT019525254	2913246-0
990219988140206441	RPB036t172131	HT019492592	2910095-1
990192168080206441	RPB036t180265	HT017307089	2670305-1
990223003880206441	RPB036t180278	HT019580232	2918504-X
990223498900206441	RPB036t180518	HT019629596	2924011-6
990223806190206441	RPB036t180708	HT019660083	2927457-6
990223827770206441	RPB036t180709	HT019662211	2927776-0
990219844270206441	RPB036t180730	HT019478920	2908585-8
990223916170206441	RPB036t180753	HT019671009	2928465-X
990223916680206441	RPB036t180758	HT019671060	2928499-5
990228681890206441	RPB036t181010	HT020059593	2972286-X
990214099900206441	RPB036t181348	HT019148155	
990226680720206441	RPB036t181734	HT019860344	
990226808160206441	RPB036t181944	HT019873046	2949390-0
990154162720206441	RPB036t182101	HT014828414	
990227397780206441	RPB036t190205	HT019931818	2955479-2
990227914950206441	RPB036t190289	HT019983264	2963592-5
990227929660206441	RPB036t190292	HT019984731	2963749-1
990141198830206441	RPB036t190299	TT001215649	
990227961400206441	RPB036t190306	HT019987862	2964201-2
990227963010206441	RPB036t190307	HT019988024	2964256-5
990365401770206441	RPB036t190321	HT020347529	3006448-X
990228045290206441	RPB036t190373	HT019996150	2965352-6
990228236800206441	RPB036t190500	HT020015241	2967441-4
990212827460206441	RPB036t190517	HT019053450	2864289-2
990219376930206441	RPB036t190518	HT019433720	2904179-X
990228239410206441	RPB036t190519	HT020015507	2967543-1
990228251940206441	RPB036t190520	HT020016770	2967630-7
990228313310206441	RPB036t190580	HT020022914	2968184-4
990228313410206441	RPB036t190581	HT020022924	2968192-3
990107962860206441	RPB036t190582	HT012643733	1385035-0
990113275050206441	RPB036t190583	HT013000515	2016594-8
990228315360206441	RPB036t190584	HT020023119	2968265-4
990104077660206441	RPB036t190585	HT012255213	725513-5
990207788410206441	RPB036t190590	HT018620877	2819429-9
990222991660206441	RPB036t190591	HT019579010	2918405-8
990211125890206441	RPB036t190629	HT018941720	2852515-2
990228437190206441	RPB036t190679	HT020035213	2969683-5
990228369140206441	RPB036t190770	HT020028419	2968753-6
990228600530206441	RPB036t190777	HT020051448	2971414-X
990363484130206441	RPB036t190934	HT020156487	
990175754620206441	RPB036t191042	HT015996356	2503767-5
990199101820206441	RPB036t191044	HT017843248	2740231-9
990363438440206441	RPB036t191397	HT020151944	2980434-6
990204806050206441	RPB036t191463	HT018348959	2780401-X
990210868660206441	RPB036t191500	HT018915951	2849578-0
990192513900206441	RPB036t191860	HT017341004	2676935-9
990364358590206441	RPB036t191883	HT020243627	2987101-3
990364382380206441	RPB036t191891	HT020245988	2987411-7
990364382540206441	RPB036t191892	HT020246004	2987430-0
990364484270206441	RPB036t191974	HT020256065	2988091-9
990364380870206441	RPB036t191997	HT020245838	2987390-3
990364380970206441	RPB036t191998	HT020245848	2987398-8
990368227220206441	RPB036t200101	HT020629334	
990365403000206441	RPB036t200212	HT020347652	3006541-0
990363526750206441	RPB036t200215	HT020160714	2981436-4
990206280630206441	RPB036t200279	HT018488804	2804029-6
990365693930206441	RPB036t200280	HT020376669	3009083-0
990365732440206441	RPB036t200315	HT020380500	3009740-X
990365401980206441	RPB036t200558	HT020347550	3006460-0
990366178040206441	RPB036t200634	HT020425000	3015816-3
990366177950206441	RPB036t200636	HT020424991	3015812-6
990366204250206441	RPB036t200650	HT020427615	3015952-0
990366204240206441	RPB036t200651	HT020427614	3015956-8
990366268400206441	RPB036t200663	HT020434061	3017516-1
990367598130206441	RPB036t200667	HT020566581	
990366318290206441	RPB036t201205	HT020439031	3018831-3
990366177660206441	RPB036t201220	HT020424962	3015773-0
990367799410206441	RPB036t201343	HT020586585	3038285-3
990366801660206441	RPB036t201352	HT020487167	3028430-2
990047812090206441	RPB036t201399	HT001329892	
990368305950206441	RPB036t201619	HT020637184	3044501-2
990368470540206441	RPB036t201636	HT020653698	3046258-7
990368497230206441	RPB036t201659	HT020656366	3046491-2
990368523560206441	RPB036t201661	HT020658985	3046791-3
990368779720206441	RPB036t210006	HT020684652	3049457-6
990366168630206441	RPB036t210023	HT020424039	3015643-9
990368675640206441	RPB036t210176	HT020674279	3048707-9
990369968280206441	RPB036t210396	HT020803524	3052585-8
990203405500206441	RPB036t210421	HT018218316	2764390-6
990367965110206441	RPB036t210555	HT020603160	3040343-1
990191485620206441	RPB036t210810	HT017240559	2662439-4
99370714999306441	RPB036t210814	HT020877695	3058081-X
99370847148606441	RPB036t211254	HT020962181	3073768-0
99370887053206441	RPB036t211570	HT020999842	3077426-3
99370903328306441	RPB036t211666	HT021007361	3078411-6
99370941016506441	RPB036t211703	HT021051909	3090964-8
99370943607006441	RPB036t211705	HT021052963	3091093-6
990366842550206441	RPB036t211706	HT020518127	3029069-7
990139107530206441	RPB036t211890	HT014466531	2199052-9
990160034420206441	RPB036t212108	HT015296490	2388875-1
99371153080806441	RPB036t220293	HT021211566	3107599-X
990139436390206441	RPB036t220559	HT014499752	2202827-4
99371250303706441	RPB036t220646	HT021292973	3113674-6
99371261689506441	RPB036t220732	HT021299986	3114563-2
99371250311406441	RPB036t220750	HT021292999	3113688-6
99371372929706441	RPB036t221062	HT021382268	3120257-3
990365656210206441	RPB036t221099	HT020372920	3008602-4
990048227120206441	RPB036t221245	HT001408703	
990365719240206441	RPB036t221275	HT020379168	3009553-0
990366423030206441	RPB036t221276	HT020449330	3020711-3
99371310849906441	RPB036t221285	HT021344675	3117227-1
99371369913506441	RPB036t221295	HT021380321	3120055-2
990164099270206441	RPB036t221312	HT015387279	2401618-4
990204791770206441	RPB036t221370	HT018347539	2780285-1
990223729920206441	RPB036t221371	HT019652644	2926667-1
99370847209606441	RPB036t221372	HT020962354	3073839-8
990365081880206441	RPB036t221406	HT020315602	3003134-5
99371104438406441	RPB036t221426	HT021178301	3104037-8
990101939700206441	RPB036t910067	HT012041417	29349-0
990049843460206441	RPB036t910632	HT006406384	
990049011790206441	RPB036t910654	HT004017238	
990101964400206441	RPB036t910666	HT012043887	32660-4
990101949480206441	RPB036t910729	HT012042395	30627-7
990101939360206441	RPB036t910744	HT012041383	29302-7
990101952390206441	RPB036t910745	HT012042686	31047-5
990101936340206441	RPB036t910747	HT012041081	28889-5
990101960120206441	RPB036t910785	HT012043459	32061-4
990101967160206441	RPB036t910804	HT012044163	33042-5
990048188370206441	RPB036t910808	HT001398520	
990056001030206441	RPB036t910816	HT007050366	1098989-4
990101939770206441	RPB036t930481	HT012041424	29357-X
990101946900206441	RPB036t910870	HT012042137	30292-2
990101964260206441	RPB036t910876	HT012043873	32631-8
990101961480206441	RPB036t920212	HT012043595	32241-6
990049159520206441	RPB036t920218	HT004359770	
990106684550206441	RPB036t920559	HT012515902	1198536-7
990049752610206441	RPB036t951020	HT006152400	
990133080240206441	RPB036t920695	HT014177278	2164680-6
990014335580206441	RPB036t920698	HT003756598	
990049157220206441	RPB036t920704	HT004353784	
990056746200206441	RPB036t990527	HT003162047	
990056315420206441	RPB036t920820	HT007314493	1153359-6
990054429850206441	RPB036t920836	HT004459302	1120856-9
990141091340206441	RPB036t920840	TT001204900	
990104950300206441	RPB036t920888	HT012342477	913887-0
990104950090206441	RPB036t920894	HT012342456	913857-2
990104954200206441	RPB036t920895	HT012342867	914377-4
990054674220206441	RPB036t920912	HT006890273	33026-7
990104955810206441	RPB036t920969	HT012343028	914592-8
990056917900206441	RPB036t920972	HT004290951	
990141038900206441	RPB036t920973	TT001199659	
990104946630206441	RPB036t921017	HT012342110	913386-0
990101966960206441	RPB036t921018	HT012044143	33010-3
990104956410206441	RPB036t921051	HT012343088	914668-4
990104946730206441	RPB036t921053	HT012342120	913400-1
990056043300206441	RPB036t921054	HT007055460	1126387-8
990056053550206441	RPB036t921056	HT007056734	1133845-3
990054323830206441	RPB036t921061	HT003320796	989069-5
990056054480206441	RPB036t930029	HT007056838	1134407-6
990104966880206441	RPB036t930048	HT012344135	916023-1
990048808800206441	RPB036t930055	HT003528386	
990027988870206441	RPB036t930056	HT007329840	
990056759600206441	RPB036t930100	HT004958188	
990141031530206441	RPB036t930102	TT001198923	
990141034420206441	RPB036t930109	TT001199212	
990049752610206441	RPB036t951020	HT006152400	
990141104200206441	RPB036t930119	TT001206186	
990101960610206441	RPB036t930139	HT012043508	32126-6
990104956140206441	RPB036t930141	HT012343061	914632-5
990049426980206441	RPB036t940167	HT005004912	
990104954470206441	RPB036t930171	HT012342894	914421-3
990106454850206441	RPB036t930182	HT012492932	1168855-5
990104955970206441	RPB036t930190	HT012343044	914612-X
990056081220206441	RPB036t930233	HT007059919	1153564-7
990104954120206441	RPB036t930468	HT012342859	914368-3
990104954140206441	RPB036t930469	HT012342861	914370-1
990101939770206441	RPB036t930481	HT012041424	29357-X
990104959280206441	RPB036t930489	HT012343375	915067-5
990106470800206441	RPB036t930492	HT012494527	1170806-2
990104955780206441	RPB036t930499	HT012343025	914589-8
990056061670206441	RPB036t930525	HT007057632	1138158-9
990055740010206441	RPB036t930526	HT007019280	841139-6
990049223420206441	RPB036t930545	HT004527389	
990104950100206441	RPB036t930567	HT012342457	913858-4
990049825280206441	RPB036t930596	HT006358030	
990104973690206441	RPB036t930605	HT012344816	916912-X
990104976000206441	RPB036t930619	HT012345047	917206-3
990104980430206441	RPB036t930743	HT012345490	917731-0
990145734680206441	RPB036t951107	TT001518175	
990104984930206441	RPB036t930863	HT012345940	918246-9
990056930040206441	RPB036t930865	HT005020813	
990104974350206441	RPB036t930905	HT012344882	917002-9
990104961810206441	RPB036t930909	HT012343628	915399-8
990104946760206441	RPB036t930912	HT012342123	913403-7
990104954070206441	RPB036t930914	HT012342854	914361-0
990104985730206441	RPB036t931120	HT012346020	918349-8
990104956300206441	RPB036t931126	HT012343077	914655-6
990055601650206441	RPB036t931130	HT007001568	646510-9
990104985710206441	RPB036t940089	HT012346018	918347-4
990055779300206441	RPB036t940093	HT007024140	919150-1
990049927050206441	RPB107t060363	HT006655348	
990049426980206441	RPB036t940167	HT005004912	
990048322930206441	RPB036t940243	HT002162819	
990049752610206441	RPB036t951020	HT006152400	
990144951520206441	RPB036t940867	TT001439918	
990050388400206441	RPB036t960506	HT007906399	
990049822870206441	RPB036t940983	HT006351402	
990049175550206441	RPB036t941076	HT004408305	
990056973520206441	RPB036t941150	HT006394255	
990056746200206441	RPB036t990527	HT003162047	
990048571360206441	RPB036t941332	HT002919097	
990056980650206441	RPB036t950259	HT006763070	
990049969230206441	RPB036t950422	HT006766870	
990026705900206441	RPB036t950557	HT006873772	
990049228490206441	RPB036t950573	HT004540631	
990052200590206441	RPB036t950692	HT010723328	
990028281530206441	RPB036t950934	HT007389974	
990048796580206441	RPB036t950942	HT003497348	
990049752610206441	RPB036t951020	HT006152400	
990070979310206441	RPB036t951097	HT008718476	
990052462600206441	RPB036t960030	HT011121791	
990145734680206441	RPB036t951107	TT001518175	
990049927050206441	RPB107t060363	HT006655348	
990056746200206441	RPB036t990527	HT003162047	
990056916280206441	RPB036t951311	HT004223215	
990052462600206441	RPB036t960030	HT011121791	
990028281410206441	RPB036t960190	HT007389947	
990050388400206441	RPB036t960506	HT007906399	
990140369770206441	RPB036t960730	TT001132871	
990056746200206441	RPB036t990527	HT003162047	
990174546390206441	RPB036t970577	HT015924608	
990048995630206441	RPB036t970596	HT003975463	
990119967620206441	RPB036t980584	HT013674834	
990056746200206441	RPB036t990527	HT003162047	
990048867600206441	RPB036t980358	HT003663004	
990048867600206441	RPB036t980358	HT003663004	
990056746200206441	RPB036t990527	HT003162047	
990056746200206441	RPB036t990527	HT003162047	
990119967620206441	RPB036t980584	HT013674834	
990052060350206441	RPB036t981124	HT010507711	
990051415130206441	RPB036t981129	HT009515206	
990113673580206441	RPB036t981132	HT013040472	2045360-7
990056746200206441	RPB036t990527	HT003162047	
990050546860206441	RPB036t990538	HT008165007	
990101603040206441	RPB036t991033	HT011264605	
990052202490206441	RPB107t001231	HT010730655	
990109045910206441	RPB107t001260	HT012752348	
990057327650206441	RPB107t001336	HT011082940	
990189836230206441	RPB107t001522	HT017080460	
990108987560206441	RPB107t001542	HT012746395	
990056444930206441	RPB107t001680	HT007923407	726035-0
990108163330206441	RPB107t001683	HT012663780	1410636-X
990107537270206441	RPB107t001692	HT012601174	1326471-0
